primary.id	data_type
platform	url
NA12889	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12889/hifiasm_ont/0.19.5/K1463_2281.hifiasm.dip.hap1.p_ctg.gfa.fasta
NA12889	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12889/hifiasm_ont/0.19.5/K1463_2281.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
NA12889	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12889/hifiasm_ont/0.19.5/K1463_2281.hifiasm.dip.hap2.p_ctg.gfa.fasta
NA12889	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12889/hifiasm_ont/0.19.5/K1463_2281.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
NA12889	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12889/verkko/1.3.1/assembly.haplotype1.fasta
NA12889	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12889/verkko/1.3.1/assembly.haplotype1.fasta.fai
NA12889	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12889/verkko/1.3.1/assembly.haplotype2.fasta
NA12889	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12889/verkko/1.3.1/assembly.haplotype2.fasta.fai
NA12889	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12889/verkko/1.3.1/assembly.unassigned.fasta
NA12889	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12889/verkko/1.3.1/assembly.unassigned.fasta.fai
NA12890	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12890/hifiasm_ont/0.19.5/K1463_2280.hifiasm.dip.hap1.p_ctg.gfa.fasta
NA12890	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12890/hifiasm_ont/0.19.5/K1463_2280.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
NA12890	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12890/hifiasm_ont/0.19.5/K1463_2280.hifiasm.dip.hap2.p_ctg.gfa.fasta
NA12890	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12890/hifiasm_ont/0.19.5/K1463_2280.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
NA12890	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12890/verkko/1.4.1/assembly.haplotype1.fasta
NA12890	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12890/verkko/1.4.1/assembly.haplotype1.fasta.fai
NA12890	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12890/verkko/1.4.1/assembly.haplotype2.fasta
NA12890	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12890/verkko/1.4.1/assembly.haplotype2.fasta.fai
NA12890	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12890/verkko/1.4.1/assembly.unassigned.fasta
NA12890	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12890/verkko/1.4.1/assembly.unassigned.fasta.fai
NA12891	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12891/hifiasm_ont/0.19.5/K1463_2214.hifiasm.dip.hap1.p_ctg.gfa.fasta
NA12891	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12891/hifiasm_ont/0.19.5/K1463_2214.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
NA12891	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12891/hifiasm_ont/0.19.5/K1463_2214.hifiasm.dip.hap2.p_ctg.gfa.fasta
NA12891	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12891/hifiasm_ont/0.19.5/K1463_2214.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
NA12891	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12891/verkko/1.3.1/assembly.haplotype1.fasta
NA12891	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12891/verkko/1.3.1/assembly.haplotype1.fasta.fai
NA12891	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12891/verkko/1.3.1/assembly.haplotype2.fasta
NA12891	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12891/verkko/1.3.1/assembly.haplotype2.fasta.fai
NA12891	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12891/verkko/1.3.1/assembly.unassigned.fasta
NA12891	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12891/verkko/1.3.1/assembly.unassigned.fasta.fai
NA12892	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12892/hifiasm_ont/0.19.5/K1463_2213.hifiasm.dip.hap1.p_ctg.gfa.fasta
NA12892	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12892/hifiasm_ont/0.19.5/K1463_2213.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
NA12892	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12892/hifiasm_ont/0.19.5/K1463_2213.hifiasm.dip.hap2.p_ctg.gfa.fasta
NA12892	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12892/hifiasm_ont/0.19.5/K1463_2213.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
NA12892	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12892/verkko/1.3.1/assembly.haplotype1.fasta
NA12892	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12892/verkko/1.3.1/assembly.haplotype1.fasta.fai
NA12892	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12892/verkko/1.3.1/assembly.haplotype2.fasta
NA12892	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12892/verkko/1.3.1/assembly.haplotype2.fasta.fai
NA12892	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12892/verkko/1.3.1/assembly.unassigned.fasta
NA12892	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12892/verkko/1.3.1/assembly.unassigned.fasta.fai
NA12877	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12877/hifiasm_ont/0.19.5/K1463_2209.hifiasm.dip.hap1.p_ctg.gfa.fasta
NA12877	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12877/hifiasm_ont/0.19.5/K1463_2209.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
NA12877	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12877/hifiasm_ont/0.19.5/K1463_2209.hifiasm.dip.hap2.p_ctg.gfa.fasta
NA12877	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12877/hifiasm_ont/0.19.5/K1463_2209.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
NA12877	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12877/verkko/1.4.1/assembly.haplotype1.fasta
NA12877	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12877/verkko/1.4.1/assembly.haplotype1.fasta.fai
NA12877	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12877/verkko/1.4.1/assembly.haplotype2.fasta
NA12877	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12877/verkko/1.4.1/assembly.haplotype2.fasta.fai
NA12877	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12877/verkko/1.4.1/assembly.unassigned.fasta
NA12877	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12877/verkko/1.4.1/assembly.unassigned.fasta.fai
NA12878	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12878/hifiasm_ont/0.19.5-30d2ee0/K1463_2188.hifiasm.dip.hap1.p_ctg.gfa.fasta
NA12878	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12878/hifiasm_ont/0.19.5-30d2ee0/K1463_2188.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
NA12878	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12878/hifiasm_ont/0.19.5-30d2ee0/K1463_2188.hifiasm.dip.hap2.p_ctg.gfa.fasta
NA12878	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12878/hifiasm_ont/0.19.5-30d2ee0/K1463_2188.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
NA12878	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12878/verkko/1.3.1/assembly.haplotype1.fasta
NA12878	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12878/verkko/1.3.1/assembly.haplotype1.fasta.fai
NA12878	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12878/verkko/1.3.1/assembly.haplotype2.fasta
NA12878	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12878/verkko/1.3.1/assembly.haplotype2.fasta.fai
NA12878	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12878/verkko/1.3.1/assembly.unassigned.fasta
NA12878	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12878/verkko/1.3.1/assembly.unassigned.fasta.fai
NA12879	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12879/hifiasm_ont/0.19.5-30d2ee0/K1463_2216.hifiasm.dip.hap1.p_ctg.gfa.fasta
NA12879	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12879/hifiasm_ont/0.19.5-30d2ee0/K1463_2216.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
NA12879	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12879/hifiasm_ont/0.19.5-30d2ee0/K1463_2216.hifiasm.dip.hap2.p_ctg.gfa.fasta
NA12879	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12879/hifiasm_ont/0.19.5-30d2ee0/K1463_2216.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
NA12879	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12879/verkko/1.4.1/assembly.haplotype1.fasta
NA12879	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12879/verkko/1.4.1/assembly.haplotype1.fasta.fai
NA12879	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12879/verkko/1.4.1/assembly.haplotype2.fasta
NA12879	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12879/verkko/1.4.1/assembly.haplotype2.fasta.fai
NA12879	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12879/verkko/1.4.1/assembly.unassigned.fasta
NA12879	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12879/verkko/1.4.1/assembly.unassigned.fasta.fai
NA12881	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12881/hifiasm_ont/0.19.5/K1463_2211.hifiasm.dip.hap1.p_ctg.gfa.fasta
NA12881	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12881/hifiasm_ont/0.19.5/K1463_2211.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
NA12881	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12881/hifiasm_ont/0.19.5/K1463_2211.hifiasm.dip.hap2.p_ctg.gfa.fasta
NA12881	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12881/hifiasm_ont/0.19.5/K1463_2211.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
NA12881	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12881/verkko/1.4.1/assembly.haplotype1.fasta
NA12881	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12881/verkko/1.4.1/assembly.haplotype1.fasta.fai
NA12881	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12881/verkko/1.4.1/assembly.haplotype2.fasta
NA12881	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12881/verkko/1.4.1/assembly.haplotype2.fasta.fai
NA12881	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12881/verkko/1.4.1/assembly.unassigned.fasta
NA12881	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12881/verkko/1.4.1/assembly.unassigned.fasta.fai
NA12882	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12882/hifiasm_ont/0.19.5/K1463_2212.hifiasm.dip.hap1.p_ctg.gfa.fasta
NA12882	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12882/hifiasm_ont/0.19.5/K1463_2212.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
NA12882	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12882/hifiasm_ont/0.19.5/K1463_2212.hifiasm.dip.hap2.p_ctg.gfa.fasta
NA12882	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12882/hifiasm_ont/0.19.5/K1463_2212.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
NA12882	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12882/verkko/1.4.1/assembly.haplotype1.fasta
NA12882	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12882/verkko/1.4.1/assembly.haplotype1.fasta.fai
NA12882	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12882/verkko/1.4.1/assembly.haplotype2.fasta
NA12882	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12882/verkko/1.4.1/assembly.haplotype2.fasta.fai
NA12882	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12882/verkko/1.4.1/assembly.unassigned.fasta
NA12882	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12882/verkko/1.4.1/assembly.unassigned.fasta.fai
NA12885	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12885/hifiasm_ont/0.19.5/K1463_2217.hifiasm.dip.hap1.p_ctg.gfa.fasta
NA12885	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12885/hifiasm_ont/0.19.5/K1463_2217.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
NA12885	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12885/hifiasm_ont/0.19.5/K1463_2217.hifiasm.dip.hap2.p_ctg.gfa.fasta
NA12885	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12885/hifiasm_ont/0.19.5/K1463_2217.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
NA12885	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12885/verkko/1.3.1/assembly.haplotype1.fasta
NA12885	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12885/verkko/1.3.1/assembly.haplotype1.fasta.fai
NA12885	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12885/verkko/1.3.1/assembly.haplotype2.fasta
NA12885	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12885/verkko/1.3.1/assembly.haplotype2.fasta.fai
NA12885	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12885/verkko/1.3.1/assembly.unassigned.fasta
NA12885	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12885/verkko/1.3.1/assembly.unassigned.fasta.fai
NA12886	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12886/hifiasm_ont/0.19.5-30d2ee0/K1463_2189.hifiasm.dip.hap1.p_ctg.gfa.fasta
NA12886	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12886/hifiasm_ont/0.19.5-30d2ee0/K1463_2189.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
NA12886	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12886/hifiasm_ont/0.19.5-30d2ee0/K1463_2189.hifiasm.dip.hap2.p_ctg.gfa.fasta
NA12886	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/NA12886/hifiasm_ont/0.19.5-30d2ee0/K1463_2189.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
NA12886	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12886/verkko/1.4.1/assembly.haplotype1.fasta
NA12886	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12886/verkko/1.4.1/assembly.haplotype1.fasta.fai
NA12886	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12886/verkko/1.4.1/assembly.haplotype2.fasta
NA12886	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12886/verkko/1.4.1/assembly.haplotype2.fasta.fai
NA12886	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12886/verkko/1.4.1/assembly.unassigned.fasta
NA12886	assembly	verkko	s3://platinum-pedigree-data/assemblies/NA12886/verkko/1.4.1/assembly.unassigned.fasta.fai
200080	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200080/hifiasm/0.19.5/K1463_200080_1.fasta.gz
200080	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200080/hifiasm/0.19.5/K1463_200080_1.fasta.gz.fai
200080	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200080/hifiasm/0.19.5/K1463_200080_2.fasta.gz
200080	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200080/hifiasm/0.19.5/K1463_200080_2.fasta.gz.fai
200081	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200081/hifiasm/0.19.5/200081.hifiasm.dip.hap1.p_ctg.gfa.fasta
200081	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200081/hifiasm/0.19.5/200081.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
200081	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200081/hifiasm/0.19.5/200081.hifiasm.dip.hap2.p_ctg.gfa.fasta
200081	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200081/hifiasm/0.19.5/200081.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
200082	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200082/hifiasm/0.19.5/200082.hifiasm.dip.hap1.p_ctg.gfa.fasta
200082	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200082/hifiasm/0.19.5/200082.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
200082	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200082/hifiasm/0.19.5/200082.hifiasm.dip.hap2.p_ctg.gfa.fasta
200082	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200082/hifiasm/0.19.5/200082.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
200084	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200084/hifiasm/0.19.5/200084.hifiasm.dip.hap1.p_ctg.gfa.fasta
200084	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200084/hifiasm/0.19.5/200084.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
200084	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200084/hifiasm/0.19.5/200084.hifiasm.dip.hap2.p_ctg.gfa.fasta
200084	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200084/hifiasm/0.19.5/200084.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
200085	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200085/hifiasm/0.19.5/200085.hifiasm.dip.hap1.p_ctg.gfa.fasta
200085	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200085/hifiasm/0.19.5/200085.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
200085	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200085/hifiasm/0.19.5/200085.hifiasm.dip.hap2.p_ctg.gfa.fasta
200085	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200085/hifiasm/0.19.5/200085.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
200086	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200086/hifiasm/0.19.5/200086.hifiasm.dip.hap1.p_ctg.gfa.fasta
200086	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200086/hifiasm/0.19.5/200086.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
200086	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200086/hifiasm/0.19.5/200086.hifiasm.dip.hap2.p_ctg.gfa.fasta
200086	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200086/hifiasm/0.19.5/200086.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
200087	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200087/hifiasm/0.19.5/200087.hifiasm.dip.hap1.p_ctg.gfa.fasta
200087	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200087/hifiasm/0.19.5/200087.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
200087	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200087/hifiasm/0.19.5/200087.hifiasm.dip.hap2.p_ctg.gfa.fasta
200087	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200087/hifiasm/0.19.5/200087.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
200100	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200100/hifiasm/0.19.5/K1463_200100_1.fasta.gz
200100	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200100/hifiasm/0.19.5/K1463_200100_1.fasta.gz.fai
200100	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200100/hifiasm/0.19.5/K1463_200100_2.fasta.gz
200100	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200100/hifiasm/0.19.5/K1463_200100_2.fasta.gz.fai
200101	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200101/hifiasm/0.19.5/200101.hifiasm.dip.hap1.p_ctg.gfa.fasta
200101	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200101/hifiasm/0.19.5/200101.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
200101	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200101/hifiasm/0.19.5/200101.hifiasm.dip.hap2.p_ctg.gfa.fasta
200101	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200101/hifiasm/0.19.5/200101.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
200102	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200102/hifiasm/0.19.5/200102.hifiasm.dip.hap1.p_ctg.gfa.fasta
200102	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200102/hifiasm/0.19.5/200102.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
200102	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200102/hifiasm/0.19.5/200102.hifiasm.dip.hap2.p_ctg.gfa.fasta
200102	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200102/hifiasm/0.19.5/200102.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
200104	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200104/hifiasm/0.19.5/200104.hifiasm.dip.hap1.p_ctg.gfa.fasta
200104	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200104/hifiasm/0.19.5/200104.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
200104	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200104/hifiasm/0.19.5/200104.hifiasm.dip.hap2.p_ctg.gfa.fasta
200104	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200104/hifiasm/0.19.5/200104.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
200106	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200106/hifiasm/0.19.5/200106.hifiasm.dip.hap1.p_ctg.gfa.fasta
200106	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200106/hifiasm/0.19.5/200106.hifiasm.dip.hap1.p_ctg.gfa.fasta.fai
200106	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200106/hifiasm/0.19.5/200106.hifiasm.dip.hap2.p_ctg.gfa.fasta
200106	assembly	hifiasm	s3://platinum-pedigree-data/assemblies/200106/hifiasm/0.19.5/200106.hifiasm.dip.hap2.p_ctg.gfa.fasta.fai
